County,License Number,Operation Type,Nursery Size,Greenhouse Size,Trade Name,Owner Name,Business Phone,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Location
ERIE,145442,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",AGLE HENRY W&SONS INC,AGLE HENRY W&SONS INC,716-992-4290,7952,GOWANDA STATE ROAD,,,EDEN,NY,14057,"7952 GOWANDA STATE ROAD
EDEN, NY 14057
(42.668829, -78.883166)"
ERIE,144069,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",A & J FARM & GREENHOUSE,JEDRZEJEK JOSEPH & ANN,716-741-2025,8600,COUNTY ROAD,,,EAST AMHERST,NY,14051,"8600 COUNTY ROAD
EAST AMHERST, NY 14051
(43.033008, -78.674709)"
ERIE,644973,Nursery Stock Only,11-100 Acres,,AKRON TREE FARMS OF NY LLC,AKRON TREE FARMS,,13819,KNAPP RD,,,AKRON,NY,14001,"13819 KNAPP RD
AKRON, NY 14001
(43.013774, -78.468478)"
ERIE,144287,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",AMOS ZITTEL &SONS INC,ZITTEL AMOS&SONS INC,716-992-4574,3208,BLEY ROAD,,,EDEN,NY,14057,"3208 BLEY ROAD
EDEN, NY 14057
(42.680276, -78.87271)"
ERIE,145088,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",AMOS ZITTEL &SONS INC,ZITTEL AMOS&SONS INC,716-992-4574,4415,SOUTHWESTERN BLVD,,,HAMBURG,NY,14075,"4415 SOUTHWESTERN BLVD
HAMBURG, NY 14075
(42.76482, -78.822009)"
ERIE,146250,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",AMOS ZITTEL &SONS INC,ZITTEL AMOS&SONS INC,716-649-6340,3065,BLEY RD,,,EDEN,NY,14057,"3065 BLEY RD
EDEN, NY 14057
(42.681412, -78.880631)"
ERIE,141492,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",AMOS ZITTEL &SONS INC,ZITTEL AMOS&SONS INC,716-649-6340,3275,WEBSTER RD,,,EDEN,NY,14057,"3275 WEBSTER RD
EDEN, NY 14057
(42.685212, -78.866765)"
ERIE,142767,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",ANGLE ACRES GREENHOUSE,BOLDT ROBERT W,716-674-8754,2855,ANGLE ROAD,,,ORCHARD PARK,NY,14127,"2855 ANGLE ROAD
ORCHARD PARK, NY 14127
(42.808311, -78.718544)"
ERIE,140243,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",ARBORDALE NURSERY INC,ARBORDALE NURSERY INC,716-688-9125,480,DODGE ROAD,,,GETZVILLE,NY,14068,"480 DODGE ROAD
GETZVILLE, NY 14068
(43.024136, -78.774131)"
ERIE,645441,Nursery Stock Only,10 Acres or Less,,A TREE FOR A DOLLAR,DARYL GEUSLER,716-912-1644,11024,BLANCHARD ROAD,,,HOLLAND,NY,14080,"11024 BLANCHARD ROAD
HOLLAND, NY 14080
(42.673307, -78.579263)"
ERIE,643670,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",BADDING BROS MARKET LLC,BADDING MICHAEL,716-636-7824,10850,TRANSIT RD,,,EAST AMHERST,NY,14051,"10850 TRANSIT RD
EAST AMHERST, NY 14051
(43.064448, -78.696914)"
ERIE,143004,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BEDFORD GREENHOUSE INC,BEDFORD GREENHOUSE INC,716-860-2335,6820,CEDAR STREET,,,AKRON,NY,14001,"6820 CEDAR STREET
AKRON, NY 14001
(43.032045, -78.500748)"
ERIE,141672,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",BELLA TERRA GREENHOUSE,YOUNGERS CARYL,716-549-2014,8607,NORTH MAIN STREET,,,ANGOLA,NY,14006,"8607 NORTH MAIN STREET
ANGOLA, NY 14006
(42.64977, -79.033149)"
ERIE,146038,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",BEN BROOK FARM,VILONEN FREDRICK A & KAREN F,716-691-5388,1851,TONAWANDA CREEK ROAD,,,AMHERST,NY,14228,"1851 TONAWANDA CREEK ROAD
AMHERST, NY 14228
(43.065304, -78.780648)"
ERIE,141413,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",BENGERT GREENHOUSES,BENGERT DENNIS,716-823-6114,230,FRENCH ROAD,,,WEST SENECA,NY,14224,"230 FRENCH ROAD
WEST SENECA, NY 14224
(42.867964, -78.767494)"
ERIE,644988,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BERNER FARMS LTD,LEON AND TRAVIS BERNER,716-681-0455,11210,CLINTON STREET,,,ELMA,NY,14059,"11210 CLINTON STREET
ELMA, NY 14059
(42.856391, -78.570346)"
ERIE,644984,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BERNER FARMS LTD,LEON BERNER,,880,MAPLE STREET,,,ELMA,NY,14059,"880 MAPLE STREET
ELMA, NY 14059
(42.792631, -78.62151)"
ERIE,143417,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BILL WEBER GREENHOUSE & FARM MARKET,WEBER WILLIAM E,716-822-8811,290,FRENCH ROAD,,,WEST SENECA,NY,14224,"290 FRENCH ROAD
WEST SENECA, NY 14224
(42.867877, -78.764627)"
ERIE,146234,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",BISON NURSERY WHOLESALE INC,BISON NRSY WHOLESALE INC,716-630-9767,9000,MAIN STREET,,,CLARENCE,NY,14031,"9000 MAIN STREET
CLARENCE, NY 14031
(42.967845, -78.656366)"
ERIE,146689,Nursery Stock Only,10 Acres or Less,,BLAKE TOM VEHICLE,BLAKE TOM,716-822-7610,91,TAMPA DRIVE,,,BUFFALO,NY,14220,"91 TAMPA DRIVE
BUFFALO, NY 14220
(42.835975, -78.797371)"
ERIE,145914,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BOCES ERIE-CATTARAUGUS CHAT CO-ORMSBY ED CTR,GUIFFREDA ROBERT,716-549-4454,1010,CENTER ST,,,EAST AURORA,NY,14052,"1010 CENTER ST
EAST AURORA, NY 14052
(42.734091, -78.622938)"
ERIE,644495,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",BOCES ERIE-CATTARAUGUS-CHAUT CO CARRIER ED CTR,BOCES ERIE CATTARAUGUS,,8685,ERIE ROAD,,,ANGOLA,NY,14006,"8685 ERIE ROAD
ANGOLA, NY 14006
(42.648389, -79.041898)"
ERIE,141962,Combined Nursery and Greenhouse,11-100 Acres,"2,000 SqFt of Glass or Less",BOSTON HILL NURSERY INC,BOSTON HILL NURSERY INC,716-662-7411,7421,OLD LOWER EAST HILL ROAD,,,COLDEN,NY,14033,"7421 OLD LOWER EAST HILL ROAD
COLDEN, NY 14033
(42.691306, -78.710522)"
ERIE,141190,Nursery Stock Only,10 Acres or Less,,BRANCHES NURSERY THE,JEDRYSIK LINDA C,716-689-6233,3271,MILLERSPORT HIGHWAY,,,GETZVILLE,NY,14068,"3271 MILLERSPORT HIGHWAY
GETZVILLE, NY 14068
(43.032084, -78.750603)"
ERIE,144895,Nursery Stock Only,10 Acres or Less,,BRUMBAUGH ROSALIE,BRUMBAUGH ROSALIE,716-445-5116,8599,SOUTH MAIN STREET,,,EDEN,NY,14057,"8599 SOUTH MAIN STREET
EDEN, NY 14057
(42.651947, -78.897177)"
ERIE,140395,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",BUCKWHEATS FLORIST,FLUDER MARTIN,716-445-5116,12500,ROUTE 16,,,CHAFFEE,NY,14030,"12500 ROUTE
CHAFFEE, NY 14030"
ERIE,146657,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",BUFFALO & ERIE COUNTY BOTANICAL GARDEN SOCIETY,BUFFALO & ERIE COUNTY BOTANICAL GARDEN,716-827-1584,2655,SOUTH PARK AVE,,,BUFFALO,NY,14220,"2655 SOUTH PARK AVE
BUFFALO, NY 14220
(42.827415, -78.823986)"
ERIE,645358,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",CHARLIES GREENHOUSE AND FARM,CHARLES P. DIRSCHEDL,716-200-9229,7300,GOODRICH ROAD,,,CLARENCE CENTER,NY,14032,"7300 GOODRICH ROAD
CLARENCE CENTER, NY 14032
(43.047816, -78.636848)"
ERIE,645042,Nursery Stock Only,11-100 Acres,,CHESTNUT RIDGE NURSERY INC,ROBERT A SMITH,716-725-8043,532,MILL STREET,,,SPRINGVILLE,NY,14141,"532 MILL STREET
SPRINGVILLE, NY 14141"
ERIE,644347,Nursery Stock Only,10 Acres or Less,,CHESTNUT RIDGE NURSERY INC,SMITH ROBERT A,716-725-8043,225,CRESCENT DRIVE,,,ORCHARD PARK,NY,14127,"225 CRESCENT DRIVE
ORCHARD PARK, NY 14127
(42.752364, -78.752524)"
ERIE,645041,Nursery Stock Only,11-100 Acres,,CHESTNUT RIDGE NURSERY INC,ROBERT ASMITH,716-725-8043,,EAST MAIN STREET,,,SPRINGVILLE,NY,14141,
ERIE,145854,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",CHIAVETTAS GREENHOUSE,CHIAVETTA MICHAEL & DIANE,716-549-0458,9784,SOUTH MAIN STREET,,,ANGOLA,NY,14006,"9784 SOUTH MAIN STREET
ANGOLA, NY 14006
(42.618069, -79.017151)"
ERIE,146331,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",COLOR BY NATURE,COLLEEN COTTRELL,716-537-3734,10179,WARNER GULF ROAD,,,HOLLAND,NY,14080,"10179 WARNER GULF ROAD
HOLLAND, NY 14080
(42.602456, -78.550222)"
ERIE,140092,Nursery Stock Only,11-100 Acres,,COTTON WAYNE L NURSERY,COTTON WAYNE L,716-479-9266,500,RICE ROAD,,,ELMA,NY,14059,"500 RICE ROAD
ELMA, NY 14059
(42.822447, -78.657382)"
ERIE,143856,Nursery Stock Only,11-100 Acres,,COUNTRY PINE FARMS,ZYWICZYNSKI RAYMOND,716-537-2927,11996,HUMPHRIES ROAD,,,HOLLAND,NY,14080,"11996 HUMPHRIES ROAD
HOLLAND, NY 14080
(42.681891, -78.542493)"
ERIE,644572,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",CREEKSIDE MARKET,ALLEN BUTZER,716-548-1863,13971,ROUTE 62,,,COLLINS,NY,14034,"13971 ROUTE
COLLINS, NY 14034"
ERIE,141997,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",DESIGNS BY MEREDITH,HUDSON MEREDITH,716-652-1647,12492,WILLISTON ROAD,,,ALDEN,NY,14004,"12492 WILLISTON ROAD
ALDEN, NY 14004
(42.8275, -78.521865)"
ERIE,645453,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",DIRTY NAILS NURSERY,GREGORY A. ROZBICKI,716-717-5524,1210,LAMBERT DRIVE,,,ALDEN,NY,14004,"1210 LAMBERT DRIVE
ALDEN, NY 14004
(42.894403, -78.520026)"
ERIE,146103,Greenhouse Stock Only,10 Acres or Less,,DITTENHOFER ESTHER,DITTENHOFER ESTHER,716-532-5834,14025,RT 62,,,COLLINS,NY,14034,"14025 RT
COLLINS, NY 14034"
ERIE,145312,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",D&J BRAWDY FARMS INC,DENNIS BRAWDY,716-992-4194,8053,JENNINGS ROAD,,,EDEN,NY,14057,"8053 JENNINGS ROAD
EDEN, NY 14057
(42.665858, -78.871647)"
ERIE,146818,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",D&J BRAWDY FARMS INC,DENNIS BRAWDY,716-992-4194,7502,NORTH GOWANDA STATE ROAD,,,EDEN,NY,14057,"7502 NORTH GOWANDA STATE ROAD
EDEN, NY 14057
(42.68303, -78.869623)"
ERIE,644584,Nursery Stock Only,10 Acres or Less,,DON CALKINS,DON CALKINS,716-937-3147,1245,CLINTON ST,,,ALDEN,NY,14004,"1245 CLINTON ST
ALDEN, NY 14004"
ERIE,141773,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",DRAUDT RONALD & SONS,DRAUDT RONALD&CRAIG&LESLIE,716-648-7077,4779,CLARK STREET,,,HAMBURG,NY,14075,"4779 CLARK STREET
HAMBURG, NY 14075
(42.735972, -78.80374)"
ERIE,645259,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",DUKE'S EVERGREEN,JEFFREY DUCHMANN,716-239-0799,7460,HEINRICH ROAD,,,HAMBURG,NY,14075,"7460 HEINRICH ROAD
HAMBURG, NY 14075
(42.682875, -78.782116)"
ERIE,645260,Nursery Stock Only,10 Acres or Less,,DUKE'S EVERGREEN,JEFFREY DUCHMANN,716-239-0799,7400,ZIMMERMAN ROAD,,,NORTH BOSTON,NY,14110,"7400 ZIMMERMAN ROAD
NORTH BOSTON, NY 14110"
ERIE,143283,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",EARSING GREENHOUSE LLC,EARSING GREENHOUSE LLC,716-826-5025,3065,CLINTON STREET,,,WEST SENECA,NY,14224,"3065 CLINTON STREET
WEST SENECA, NY 14224
(42.862587, -78.768185)"
ERIE,644590,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",EBENEZER GREENHOUSES INC,RAY KUMMEN,716-674-2608,1347,UNION ROAD,,,WEST SENECA,NY,14224,"1347 UNION ROAD
WEST SENECA, NY 14224
(42.836813, -78.753951)"
ERIE,643959,Nursery Stock Only,10 Acres or Less,,EDEN TREE FARM INC,MICHAEL R CELLINO,716-480-2020,7804,JENNINGS RD,,,EDEN,NY,14057,"7804 JENNINGS RD
EDEN, NY 14057
(42.672502, -78.876032)"
ERIE,141208,Combined Nursery and Greenhouse,11-100 Acres,"2,001-20,000 SqFt of Glass",E H ENTERPRISES,HOPKINS ELIZABETH L,716-773-7443,555,RANSOM ROAD,,,GRAND ISLAND,NY,14072,"555 RANSOM ROAD
GRAND ISLAND, NY 14072
(43.038791, -78.9104)"
ERIE,144847,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",EMERALD ACRES,KRAFT PAUL,716-225-6487,2949,BELKNAP ROAD,,,EDEN,NY,14057,"2949 BELKNAP ROAD
EDEN, NY 14057
(42.689204, -78.881861)"
ERIE,645804,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",EVANS NURSERY,JAMES B WIDGER,716-860-3872,7400,SOUTHWESTERN BOULEVARD,,,NORTH EVANS,NY,14112,"7400 SOUTHWESTERN BOULEVARD
NORTH EVANS, NY 14112"
ERIE,140783,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",FARKES JOHN GREENHOUSES,FARKES JOHN,716-649-0410,3423,SOUTH CREEK ROAD,,,HAMBURG,NY,14075,"3423 SOUTH CREEK ROAD
HAMBURG, NY 14075
(42.706959, -78.862197)"
ERIE,147261,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",FARMERS WIFE CTRY MKT,AGLE AMY,716-532-6809,3103,ROUTE 39,,,COLLINS,NY,14034,"3103 ROUTE
COLLINS, NY 14034"
ERIE,645618,Nursery Stock Only,11-100 Acres,,FOREVERGREENS,JOHN C ROSIER,716-560-8004,4939,GUNBARREL ROAD,,,SPRINGVILLE,NY,14141,"4939 GUNBARREL ROAD
SPRINGVILLE, NY 14141
(42.498765, -78.57949)"
ERIE,146383,Nursery Stock Only,10 Acres or Less,,FOREVERGREENS,ROSIER JOHN C,516-560-8004,12130,SAVAGE ROAD,,,SARDINIA,NY,14134,"12130 SAVAGE ROAD
SARDINIA, NY 14134"
ERIE,644363,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",FRESH HARVEST,BILLINGSLEY TARYN E,716-432-9539,499,TEAKWOOD,,,WILLIAMSVILLE,NY,14221,"499 TEAKWOOD
WILLIAMSVILLE, NY 14221
(42.989123, -78.704743)"
ERIE,145765,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",FUNKES FLOWERS,FUNKE KATHLEEN,716-992-3049,4135,ROSEDALE AVENUE,,,EDEN,NY,14057,"4135 ROSEDALE AVENUE
EDEN, NY 14057
(42.664092, -78.830544)"
ERIE,143157,Nursery Stock Only,10 Acres or Less,,GARDEN MART THE,KOCH AUDREY,716-937-7794,,GIRDLE AND RICE ROADS,,,ELMA,NY,14059,"GIRDLE
ELMA, NY 14059"
ERIE,142252,Nursery Stock Only,10 Acres or Less,,GARDNER B. LOW JR,COOPER RIDGE NURSERIES INC,716-649-0012,3242,OLD LAKEVIEW RD,,,HAMBURG,NY,14075,"3242 OLD LAKEVIEW RD
HAMBURG, NY 14075
(42.71329, -78.869295)"
ERIE,140409,Nursery Stock Only,10 Acres or Less,,GARDNER B. LOW JR,COOPER RIDGE NURSERIES INC,716-649-0012,5523,ROGERS ROAD,,,HAMBURG,NY,14075,"5523 ROGERS ROAD
HAMBURG, NY 14075
(42.73688, -78.869)"
ERIE,142255,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",GARDNER B. LOW JR,COOPER RIDGE NURSERIES INC,716-649-0012,3312,EAST PLEASANT DRIVE,,,HAMBURG,NY,14075,"3312 EAST PLEASANT DRIVE
HAMBURG, NY 14075
(42.730601, -78.864725)"
ERIE,643818,Nursery Stock Only,10 Acres or Less,,GEORGE V SCHICHTEL,GEORGE V SCHICHTEL,716-508-8032,6787,CHESTNUT RIDGE RD,,,ORCHARD PARK,NY,14127,"6787 CHESTNUT RIDGE RD
ORCHARD PARK, NY 14127
(42.701911, -78.747068)"
ERIE,140304,Nursery Stock Only,10 Acres or Less,,GLEASONS NURSERY INC,GLEASONS NURSERY INC,716-632-3141,4780,SHERIDAN DRIVE,,,WILLIAMSVILLE,NY,14221,"4780 SHERIDAN DRIVE
WILLIAMSVILLE, NY 14221
(42.978397, -78.756607)"
ERIE,644600,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",GOLDEN GARDENS,SUSAN L. GOLDEN,716-640-7010,13986,SISSON HWY,,,COLLINS,NY,14034,"13986 SISSON HWY
COLLINS, NY 14034
(42.495251, -78.848757)"
ERIE,644161,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",GULLOS GARDEN CENTER LLC,GULLOS GARDEN CENTER LLC,716-646-6111,7692,SOUTHWESTERN BOULEVARD,,,DERBY,NY,14047,"7692 SOUTHWESTERN BOULEVARD
DERBY, NY 14047
(42.677131, -78.952362)"
ERIE,643807,Nursery Stock Only,10 Acres or Less,,GULLOS GARDEN CENTER LLC,RUSSELL GULLO,716-646-6111,4767,SOUTHWESTERN BLVD,,,HAMBURG,NY,14075,"4767 SOUTHWESTERN BLVD
HAMBURG, NY 14075
(42.756977, -78.840348)"
ERIE,141266,Nursery Stock Only,10 Acres or Less,,GUTMANNS TREE NURSERY,GUTMANN MICHAEL,716-345-4649,12444,WARNER HILL ROAD,,,SOUTH WALES,NY,14139,"12444 WARNER HILL ROAD
SOUTH WALES, NY 14139
(42.722552, -78.522472)"
ERIE,644386,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HARD PRESSED FARM LLC,"KEELE, CARL & JUDY",716-592-3354,9579,MIDDLE ROAD,,,EAST CONCORD,NY,14055,"9579 MIDDLE ROAD
EAST CONCORD, NY 14055
(42.530127, -78.638462)"
ERIE,643760,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",HEN HAWK ACRES,DONALD DENNIES,716-496-5380,13437,GENESEE RD,,,CHAFFEE,NY,14030,"13437 GENESEE RD
CHAFFEE, NY 14030
(42.551622, -78.483661)"
ERIE,143296,Greenhouse Stock Only,,"20,001 SqFt of Glass or More",HENRY KENNETH A&SONSINC,HENRY KENNETH A & SONS INC,716-649-1138,6951,GOWANDA STATE ROAD,,,HAMBURG,NY,14075,"6951 GOWANDA STATE ROAD
HAMBURG, NY 14075
(42.698118, -78.854006)"
ERIE,644245,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",HENRYS GARDENS INC,HENRY MARTIN,,7884,SISSON HIGHWAY,,,EDEN,NY,14057,"7884 SISSON HIGHWAY
EDEN, NY 14057
(42.671741, -78.856577)"
ERIE,645232,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",HERB 'N GARDEN FARMS LLC,ELIZABETH COLOSIMO AND KEVIN COLOSIMO,,381,LANG BOULEVARD,,,GRAND ISLAND,NY,14072,"381 LANG BOULEVARD
GRAND ISLAND, NY 14072
(43.030999, -78.976919)"
ERIE,644158,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",HERITAGE GROVE,DEBORAH HORNELL,716-908-4583,2505,FOUR ROD RD,,,EAST AURORA,NY,14052,"2505 FOUR ROD RD
EAST AURORA, NY 14052
(42.818117, -78.536286)"
ERIE,140927,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HERITAGE GROVE,HORMELL DEBORAH,716-908-4583,4640,SAWMILL RD,,,CLARENCE,NY,14031,"4640 SAWMILL RD
CLARENCE, NY 14031
(42.973617, -78.587899)"
ERIE,144690,Nursery Stock Only,10 Acres or Less,,HERMAN VINCENT L,HERMAN VINCENT L,716-759-1100,9400,MAIN STREET,,,CLARENCE,NY,14031,"9400 MAIN STREET
CLARENCE, NY 14031
(42.971378, -78.639901)"
ERIE,144449,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",HERMAN VINCENT L,HERMAN VINCENT L,716-652-2647,950,NORTH DAVIS ROAD,,,ELMA,NY,140599514,
ERIE,141406,Combined Nursery and Greenhouse,10 Acres or Less,"20,001 SqFt of Glass or More",H G MILLER FARM INC,H G MILLER FARM INC,716-684-2787,8150,CLINTON STREET,,,ELMA,NY,14059,"8150 CLINTON STREET
ELMA, NY 14059
(42.856213, -78.585387)"
ERIE,144987,Nursery Stock Only,11-100 Acres,,HIGHLANDER FOREST,DOMES LOUIS,716-496-8845,11730,WARNER GULF ROAD,,,EAST CONCORD,NY,14055,"11730 WARNER GULF ROAD
EAST CONCORD, NY 14055
(42.558391, -78.551552)"
ERIE,644686,Nursery Stock Only,11-100 Acres,,HILLS CHRISTMAS TREE FARM,HAROLD HILL JR,716-592-5096,13214,BELSCHER ROAD,,,SPRINGVILLE,NY,14141,"13214 BELSCHER ROAD
SPRINGVILLE, NY 14141
(42.517115, -78.705066)"
ERIE,644820,Nursery Stock Only,10 Acres or Less,,HILLS CHRISTMAS TREE FARM,HAROLD HILL JR,,9174,GENESEE RD,,,EAST CONCORD,NY,14055,"9174 GENESEE RD
EAST CONCORD, NY 14055
(42.552385, -78.654432)"
ERIE,645120,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HOLY HARVEST FARM,GEORGE KONSTANTAKIS,716-444-5340,3803,BOWEN ROAD,,,LANCASTER,NY,14086,"3803 BOWEN ROAD
LANCASTER, NY 14086
(42.888002, -78.64255)"
ERIE,147301,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",HOMESPUN TREASURES,LUX SUSAN,716-592-3480,11952,ALLEN ROAD,,,EAST CONCORD,NY,14055,"11952 ALLEN ROAD
EAST CONCORD, NY 14055
(42.553432, -78.63949)"
ERIE,144468,Nursery Stock Only,10 Acres or Less,,HUSAREK CAROLYN J,HUSAREK CAROLYN J,716-652-0951,1966,EASTWOOD ROAD,,,EAST AURORA,NY,14052,"1966 EASTWOOD ROAD
EAST AURORA, NY 14052
(42.832365, -78.496317)"
ERIE,146247,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",JAKES GREENHOUSE INC,"MILLER, JAKE",716-592-4084,11904,VAUGHN STREET ROUTE 240,,,EAST CONCORD,NY,14055,"11904 VAUGHN STREET ROUTE
EAST CONCORD, NY 14055"
ERIE,645851,Nursery Stock Only,10 Acres or Less,,JANICE SINISCALCO,JANICE SINISCALCO,585-727-8948,104,COACHMAN DRIVE,,,BUFFALO,NY,14227,"104 COACHMAN DRIVE
BUFFALO, NY 14227"
ERIE,645433,Nursery Stock Only,10 Acres or Less,,J. HENRY ACRES,JUSTIN PAUTLER,716-289-0347,12551,NORTH ROAD,,,ALDEN,NY,14004,"12551 NORTH ROAD
ALDEN, NY 14004
(42.915866, -78.51934)"
ERIE,644021,Nursery Stock Only,10 Acres or Less,,JOHN WANGLER,JOHN WANGLER,716-491-3008,233,EDGEWOOD AVE,,,BUFFALO,NY,14223,"233 EDGEWOOD AVE
BUFFALO, NY 14223
(42.966276, -78.834906)"
ERIE,645399,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KABZAS VEGETABLE FARM,CAROL ANN KABZA,716-649-8893,3587,PLEASANT AVENUE,,,HAMBURG,NY,14075,"3587 PLEASANT AVENUE
HAMBURG, NY 14075
(42.726853, -78.855932)"
ERIE,644338,Nursery Stock Only,10 Acres or Less,,KEMPSTON ENTERPRISES LLC,KEMPSTON STEVEN,716-649-6594,3242,OLD LAKEVIEW RD,,,HAMBURG,NY,14075,"3242 OLD LAKEVIEW RD
HAMBURG, NY 14075
(42.71329, -78.869295)"
ERIE,644464,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KEN MCGIVERON DBA MAR MAC,MCGIVERON KENNETH,716-652-4789,13701,RT 78,,,SOUTH WALES,NY,14139,"13701 RT
SOUTH WALES, NY 14139"
ERIE,144079,Combined Nursery and Greenhouse,10 Acres or Less,"2,001-20,000 SqFt of Glass",KENNETH J LINDSTROM,LINDSTROM KENNETH J,716-648-2371,7314,BOSTON STATE ROAD,,,HAMBURG,NY,14075,"7314 BOSTON STATE ROAD
HAMBURG, NY 14075
(42.683999, -78.769872)"
ERIE,644618,Combined Nursery and Greenhouse,10 Acres or Less,"2,000 SqFt of Glass or Less",KESTERS FARM,BARBARA ANDRES (KESTLER),716-348-2801,821,NORTHRUP RD,,,ELMA,NY,14059,"821 NORTHRUP RD
ELMA, NY 14059
(42.805526, -78.69622)"
ERIE,145785,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KOPPS FARM,KOPP CHARLES & BARB,585-599-2209,2996,COUNTY LINE ROAD,,,CORFU,NY,14036,"2996 COUNTY LINE ROAD
CORFU, NY 14036
(42.934374, -78.464)"
ERIE,645480,Greenhouse Stock Only,,"2,000 SqFt of Glass or Less",KUMPF GREENHOUSES,DONNA KUMPF,716-542-4651,12966,STAGE ROAD,,,AKRON,NY,14001,"12966 STAGE ROAD
AKRON, NY 14001
(42.984688, -78.506951)"
ERIE,143132,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KWILOS BROTHERS FARM,KWILOS JOSEPH AND RICHARD,716-6973950,1270,CHURCH STREET,,,ANGOLA,NY,14006,"1270 CHURCH STREET
ANGOLA, NY 14006
(42.661548, -79.008959)"
ERIE,143135,Greenhouse Stock Only,,"2,001-20,000 SqFt of Glass",KWILOS BROTHERS FARM FARM STAND,KWILOS JOSEPH AND RICHARD,716-549-6201,7678,ERIE ROAD,,,DERBY,NY,14047,"7678 ERIE ROAD
DERBY, NY 14047
(42.676933, -79.022121)"
ERIE,142971,Nursery Stock Only,11-100 Acres,,LAKESIDE SOD SPLY CO IN,LAKESIDE SOD SUPPLY CO INC,716-741-2877,,KELKENBERG FRM-10900KELKENBERG,,,CLARENCE CENTER,NY,14032,
ERIE,144275,Nursery Stock Only,11-100 Acres,,LAKESIDE SOD SPLY CO IN,LAKESIDE SOD SUPPLY CO INC,716-741-2877,,FREY FARM-8850 GOODRICH ROAD,,,CLARENCE CENTER,NY,14032,"8850 GOODRICH ROAD
CLARENCE CENTER, NY 14032
(43.092284, -78.636112)"
